"Công ty TNHH ASIANA GOLD","","","","","","","","","","","","","","","","","","","","","","Nấu mới","1012.83","1.519","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","8","#N/A","","","","","DMM","","","",""
